QUESTION_ID	GROUP_KEY	category	Continent	Urban_Rural	Education	n_options	baseline_w1	baseline_top_hit	baseline_entropy	split	corrected_w1	corrected_top_hit	corrected_entropy	model_dist_json	human_dist_json	corrected_dist_json
Q177	South America | Urban | Lower Secondary	Ethical Values	South America	Urban	Lower Secondary	10	0.40444444444444444	0	1.7869086288010863	dev	0.40444444444444444	0	1.7869086288010863	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]	[0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2]	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]
Q178	Africa | Rural | Primary or No Education	Ethical Values	Africa	Rural	Primary or No Education	10	0.17333333333333342	1	1.7869086288010863	test	0.17333333333333342	1	1.7869086288010863	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]	[0.8, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]
Q178	Asia | Urban | Upper to Post Secondary	Ethical Values	Asia	Urban	Upper to Post Secondary	10	0.1677777777777779	1	1.7645942736696651	test	0.1677777777777779	1	1.7645942736696651	[0.35, 0.25, 0.15, 0.1, 0.05, 0.03, 0.02, 0.02, 0.02, 0.01]	[0.8, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[0.35, 0.25, 0.15, 0.1, 0.05, 0.03, 0.02, 0.02, 0.02, 0.01]
Q178	Europe | Rural | Lower Secondary	Ethical Values	Europe	Rural	Lower Secondary	10	0.1933333333333333	1	1.7869086288010863	test	0.1933333333333333	1	1.7869086288010863	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]	[0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.2]	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]
Q178	Europe | Urban | Tertiary	Ethical Values	Europe	Urban	Tertiary	10	0.24888888888888885	1	1.7869086288010863	test	0.24888888888888885	1	1.7869086288010863	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]	[0.2, 0.0, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.2]	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]
Q178	North America | Urban | Tertiary	Ethical Values	North America	Urban	Tertiary	10	0.1933333333333333	1	1.7869086288010863	test	0.1933333333333333	1	1.7869086288010863	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]	[0.4, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0, 0.2]	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]
Q178	South America | Urban | Lower Secondary	Ethical Values	South America	Urban	Lower Secondary	10	0.20444444444444443	1	1.7869086288010863	test	0.20444444444444443	1	1.7869086288010863	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]	[0.2, 0.0, 0.2, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.2]	[0.35, 0.25, 0.15, 0.08, 0.05, 0.04, 0.03, 0.02, 0.02, 0.01]
Q199	Africa | Rural | Primary or No Education	Political Interest and Political Participation	Africa	Rural	Primary or No Education	4	0.13333333333333333	1	1.3451529218673648	calibration	0.13333333333333333	1	1.3451529218673648	[0.15, 0.25, 0.35, 0.25]	[0.0, 0.2, 0.6, 0.2]	[0.15, 0.25, 0.35, 0.25]
Q199	Asia | Urban | Upper to Post Secondary	Political Interest and Political Participation	Asia	Urban	Upper to Post Secondary	4	0.19333333333333344	0	1.2844469923859496	calibration	0.19333333333333344	0	1.2844469923859496	[0.38000000000000006, 0.32000000000000006, 0.20000000000000004, 0.10000000000000002]	[0.0, 0.6, 0.4, 0.0]	[0.38000000000000006, 0.32000000000000006, 0.20000000000000004, 0.10000000000000002]
Q199	Europe | Rural | Lower Secondary	Political Interest and Political Participation	Europe	Rural	Lower Secondary	4	0.3	0	1.3451529218673648	calibration	0.3	0	1.3451529218673648	[0.15, 0.25, 0.35, 0.25]	[0.0, 0.2, 0.0, 0.8]	[0.15, 0.25, 0.35, 0.25]
Q199	Europe | Urban | Tertiary	Political Interest and Political Participation	Europe	Urban	Tertiary	4	0.10000000000000002	0	1.161120818283116	calibration	0.10000000000000002	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.2, 0.6, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q199	North America | Urban | Tertiary	Political Interest and Political Participation	North America	Urban	Tertiary	4	0.19999999999999998	0	1.161120818283116	calibration	0.19999999999999998	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.2, 0.4, 0.2, 0.2]	[0.45, 0.35, 0.15, 0.05]
Q199	South America | Urban | Lower Secondary	Political Interest and Political Participation	South America	Urban	Lower Secondary	4	0.3	0	1.3451529218673646	calibration	0.3	0	1.3451529218673646	[0.25, 0.35, 0.25, 0.15]	[0.0, 0.4, 0.0, 0.6]	[0.25, 0.35, 0.25, 0.15]
Q2	Africa | Rural | Primary or No Education	Social Values, Norms, Stereotypes	Africa	Rural	Primary or No Education	4	0.10000000000000002	0	1.161120818283116	dev	0.10000000000000002	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.4, 0.6, 0.0, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q2	Asia | Urban | Upper to Post Secondary	Social Values, Norms, Stereotypes	Asia	Urban	Upper to Post Secondary	4	0.033333333333333395	1	1.161120818283116	dev	0.033333333333333395	1	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.4, 0.4, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q2	Europe | Rural | Lower Secondary	Social Values, Norms, Stereotypes	Europe	Rural	Lower Secondary	4	0.06666666666666667	1	1.161120818283116	dev	0.06666666666666667	1	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.6, 0.2, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q2	Europe | Urban | Tertiary	Social Values, Norms, Stereotypes	Europe	Urban	Tertiary	4	0.23333333333333336	0	1.161120818283116	dev	0.23333333333333336	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.0, 1.0, 0.0, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q2	North America | Urban | Tertiary	Social Values, Norms, Stereotypes	North America	Urban	Tertiary	4	0.13333333333333333	1	1.161120818283116	dev	0.13333333333333333	1	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.6, 0.4, 0.0, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q2	South America | Urban | Lower Secondary	Social Values, Norms, Stereotypes	South America	Urban	Lower Secondary	4	0.13333333333333333	0	1.161120818283116	dev	0.13333333333333333	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.2, 0.6, 0.0, 0.2]	[0.45, 0.35, 0.15, 0.05]
Q200	Africa | Rural | Primary or No Education	Political Interest and Political Participation	Africa	Rural	Primary or No Education	3	0.17500000000000002	1	1.0670938948757507	dev	0.17500000000000002	1	1.0670938948757507	[0.25, 0.45, 0.3]	[0.0, 0.6, 0.4]	[0.25, 0.45, 0.3]
Q200	Asia | Urban | Upper to Post Secondary	Political Interest and Political Participation	Asia	Urban	Upper to Post Secondary	3	0.125	0	1.0486537893593546	dev	0.125	0	1.0486537893593546	[0.45, 0.35, 0.2]	[0.2, 0.6, 0.2]	[0.45, 0.35, 0.2]
Q200	Europe | Rural | Lower Secondary	Political Interest and Political Participation	Europe	Rural	Lower Secondary	3	0.17500000000000004	1	1.0670938948757507	dev	0.17500000000000004	1	1.0670938948757507	[0.25, 0.45, 0.3]	[0.0, 0.8, 0.2]	[0.25, 0.45, 0.3]
Q200	Europe | Urban | Tertiary	Political Interest and Political Participation	Europe	Urban	Tertiary	3	0.15000000000000002	0	0.9745701894462542	dev	0.15000000000000002	0	0.9745701894462542	[0.55, 0.3, 0.15]	[0.4, 0.6, 0.0]	[0.55, 0.3, 0.15]
Q200	North America | Urban | Tertiary	Political Interest and Political Participation	North America	Urban	Tertiary	3	0.30000000000000004	0	0.9745701894462542	dev	0.30000000000000004	0	0.9745701894462542	[0.55, 0.3, 0.15]	[0.2, 0.4, 0.4]	[0.55, 0.3, 0.15]
Q200	South America | Urban | Lower Secondary	Political Interest and Political Participation	South America	Urban	Lower Secondary	3	0.375	0	1.0486537893593546	dev	0.375	0	1.0486537893593546	[0.35, 0.45, 0.2]	[0.0, 0.4, 0.6]	[0.35, 0.45, 0.2]
Q201	Africa | Rural | Primary or No Education	Political Interest and Political Participation	Africa	Rural	Primary or No Education	5	0.325	0	1.4490023958526383	test	0.325	0	1.4490023958526383	[0.05, 0.1, 0.25, 0.3, 0.3]	[0.0, 0.0, 0.0, 0.0, 1.0]	[0.05, 0.1, 0.25, 0.3, 0.3]
Q201	Asia | Urban | Upper to Post Secondary	Political Interest and Political Participation	Asia	Urban	Upper to Post Secondary	5	0.2375	0	1.5841707585125298	test	0.2375	0	1.5841707585125298	[0.15, 0.2, 0.25, 0.25, 0.15]	[0.6, 0.0, 0.0, 0.0, 0.4]	[0.15, 0.2, 0.25, 0.25, 0.15]
Q201	Europe | Rural | Lower Secondary	Political Interest and Political Participation	Europe	Rural	Lower Secondary	5	0.08750000000000001	1	1.5841707585125298	test	0.08750000000000001	1	1.5841707585125298	[0.15, 0.2, 0.25, 0.25, 0.15]	[0.2, 0.2, 0.4, 0.0, 0.2]	[0.15, 0.2, 0.25, 0.25, 0.15]
Q201	Europe | Urban | Tertiary	Political Interest and Political Participation	Europe	Urban	Tertiary	5	0.25	1	1.4702535277519115	test	0.25	1	1.4702535277519115	[0.35, 0.25, 0.2, 0.15, 0.05]	[0.4, 0.0, 0.0, 0.2, 0.4]	[0.35, 0.25, 0.2, 0.15, 0.05]
Q201	North America | Urban | Tertiary	Political Interest and Political Participation	North America	Urban	Tertiary	5	0.11250000000000002	1	1.5841707585125298	test	0.11250000000000002	1	1.5841707585125298	[0.15, 0.2, 0.25, 0.25, 0.15]	[0.2, 0.0, 0.4, 0.0, 0.4]	[0.15, 0.2, 0.25, 0.25, 0.15]
Q201	South America | Urban | Lower Secondary	Political Interest and Political Participation	South America	Urban	Lower Secondary	5	0.1875	0	1.5841707585125298	test	0.1875	0	1.5841707585125298	[0.15, 0.2, 0.25, 0.25, 0.15]	[0.4, 0.2, 0.0, 0.0, 0.4]	[0.15, 0.2, 0.25, 0.25, 0.15]
Q235	Africa | Rural | Primary or No Education	Political Culture and Political Regimes	Africa	Rural	Primary or No Education	4	0.3666666666666667	0	1.2353468116280646	calibration	0.3059994122856246	0	1.1797290357649237	[0.45, 0.3, 0.15, 0.1]	[0.0, 0.2, 0.6, 0.2]	[0.24621904790722177, 0.5229071651159108, 0.13352676290338664, 0.09734702407348067]
Q235	Asia | Urban | Upper to Post Secondary	Political Culture and Political Regimes	Asia	Urban	Upper to Post Secondary	4	0.1333333333333334	0	1.3451529218673648	calibration	0.11766499733313356	1	1.2675380224768582	[0.15, 0.25, 0.35, 0.25]	[0.2, 0.4, 0.0, 0.4]	[0.08457366593344937, 0.41283396181733295, 0.23756865793284987, 0.26502371431636795]
Q235	Europe | Rural | Lower Secondary	Political Culture and Political Regimes	Europe	Rural	Lower Secondary	4	0.3000000000000001	0	1.305461684451695	calibration	0.2542741533814045	0	1.2508683712979467	[0.35000000000000003, 0.30000000000000004, 0.25000000000000006, 0.10000000000000002]	[0.2, 0.2, 0.0, 0.6]	[0.21384001951382345, 0.4850913552650113, 0.15111969107272075, 0.1499489341484445]
Q235	Europe | Urban | Tertiary	Political Culture and Political Regimes	Europe	Urban	Tertiary	4	0.18666666666666668	0	1.1734140905474444	calibration	0.13941442784094107	0	1.19645587778801	[0.08, 0.12, 0.32, 0.48]	[0.0, 0.4, 0.4, 0.2]	[0.046096295167002234, 0.22250268622647765, 0.29065504885721927, 0.4407459697493009]
Q235	North America | Urban | Tertiary	Political Culture and Political Regimes	North America	Urban	Tertiary	4	0.20000000000000004	0	1.1529620681677453	calibration	0.1612722764695508	0	1.1620944361307786	[0.08, 0.12, 0.28, 0.52]	[0.0, 0.4, 0.4, 0.2]	[0.04684579473293081, 0.21645161209232872, 0.2364341516737594, 0.500268441500981]
Q235	South America | Urban | Lower Secondary	Political Culture and Political Regimes	South America	Urban	Lower Secondary	4	0.19999999999999998	0	1.305461684451695	calibration	0.1545605869930208	1	1.2676090881339959	[0.35000000000000003, 0.30000000000000004, 0.25000000000000006, 0.10000000000000002]	[0.2, 0.8, 0.0, 0.0]	[0.2123760896564831, 0.46378461655206327, 0.19637291626032807, 0.1274663775311256]
Q236	Africa | Rural | Primary or No Education	Political Culture and Political Regimes	Africa	Rural	Primary or No Education	4	0.1333333333333334	0	1.3451529218673648	dev	0.13797483315437903	1	1.2582156666652242	[0.15, 0.25, 0.35, 0.25]	[0.2, 0.4, 0.0, 0.4]	[0.07650648136164093, 0.4062011816494756, 0.2904309808247778, 0.22686135616410555]
Q236	Asia | Urban | Upper to Post Secondary	Political Culture and Political Regimes	Asia	Urban	Upper to Post Secondary	4	0.1500000000000001	0	1.3350851650920204	dev	0.11354738302539817	0	1.2346993349227513	[0.35000000000000003, 0.30000000000000004, 0.20000000000000004, 0.15000000000000002]	[0.2, 0.2, 0.4, 0.2]	[0.19983508245211007, 0.5016680655137417, 0.13747093559660117, 0.16102591643754718]
Q236	Europe | Rural | Lower Secondary	Political Culture and Political Regimes	Europe	Rural	Lower Secondary	4	0.1333333333333334	0	1.3451529218673648	dev	0.10359995557184036	1	1.2632084774620091	[0.15, 0.25, 0.35, 0.25]	[0.2, 0.4, 0.0, 0.4]	[0.0846745967507207, 0.3734936531238787, 0.19547446346624173, 0.3463572866591589]
Q236	Europe | Urban | Tertiary	Political Culture and Political Regimes	Europe	Urban	Tertiary	4	0.3	0	1.305461684451695	dev	0.2588031230350651	0	1.1930963439960411	[0.35000000000000003, 0.30000000000000004, 0.25000000000000006, 0.10000000000000002]	[0.0, 0.2, 0.8, 0.0]	[0.18728336990618596, 0.5165714540919603, 0.21087400080099078, 0.08527117520086301]
Q236	North America | Urban | Tertiary	Political Culture and Political Regimes	North America	Urban	Tertiary	4	0.18333333333333332	0	1.3350851650920204	dev	0.21280561220253946	1	1.225240605093841	[0.35000000000000003, 0.30000000000000004, 0.20000000000000004, 0.15000000000000002]	[0.4, 0.6, 0.0, 0.0]	[0.19348279623530076, 0.5108513203009337, 0.1594321340846122, 0.13623374937915314]
Q236	South America | Urban | Lower Secondary	Political Culture and Political Regimes	South America	Urban	Lower Secondary	4	0.30000000000000004	0	1.3451529218673648	dev	0.3222421205888411	0	1.2870497493955595	[0.15, 0.25, 0.35, 0.25]	[0.4, 0.4, 0.2, 0.0]	[0.08497700853192583, 0.36083420280800743, 0.2566742070216845, 0.2975145816383823]
Q237	Africa | Rural | Primary or No Education	Political Culture and Political Regimes	Africa	Rural	Primary or No Education	4	0.05000000000000001	1	1.070047314690476	test	0.031622308391786466	1	1.0896680229195483	[0.05, 0.1, 0.3, 0.55]	[0.0, 0.2, 0.2, 0.6]	[0.027245360657970417, 0.17358682553579172, 0.2659571921298647, 0.5332106216763732]
Q237	Asia | Urban | Upper to Post Secondary	Political Culture and Political Regimes	Asia	Urban	Upper to Post Secondary	4	0.3166666666666667	0	1.070047314690476	test	0.3229705666094957	0	1.037576845958553	[0.05, 0.1, 0.3, 0.55]	[0.2, 0.2, 0.6, 0.0]	[0.028766340037668158, 0.1685024102052769, 0.20778445964795478, 0.5949467901091002]
Q237	Europe | Rural | Lower Secondary	Political Culture and Political Regimes	Europe	Rural	Lower Secondary	4	0.21666666666666667	0	1.070047314690476	test	0.2510994293677729	0	0.9067145286141055	[0.05, 0.1, 0.3, 0.55]	[0.0, 0.6, 0.0, 0.4]	[0.025493080657084635, 0.1349378092987284, 0.15133301264213986, 0.6882360974020472]
Q237	Europe | Urban | Tertiary	Political Culture and Political Regimes	Europe	Urban	Tertiary	4	0.1333333333333334	1	1.033114087516671	test	0.14387543976756897	1	1.0803682698142745	[0.05, 0.1, 0.25, 0.6]	[0.2, 0.0, 0.0, 0.8]	[0.029035622605639876, 0.18686979803495724, 0.22885110062715244, 0.5552434787322503]
Q237	North America | Urban | Tertiary	Political Culture and Political Regimes	North America	Urban	Tertiary	4	0.2333333333333333	0	1.033114087516671	test	0.19921862666026993	0	1.0579766268253668	[0.05, 0.1, 0.25, 0.6]	[0.0, 0.6, 0.0, 0.4]	[0.029337598984389073, 0.18073968378710853, 0.2115271534605841, 0.5783955637679182]
Q237	South America | Urban | Lower Secondary	Political Culture and Political Regimes	South America	Urban	Lower Secondary	4	0.11666666666666668	0	1.070047314690476	test	0.1389861283275027	0	0.992312879886754	[0.05, 0.1, 0.3, 0.55]	[0.0, 0.0, 0.6, 0.4]	[0.027049013074961995, 0.13782846779286714, 0.2100906280924539, 0.625031891039717]
Q3	Africa | Rural | Primary or No Education	Social Values, Norms, Stereotypes	Africa	Rural	Primary or No Education	4	0.10000000000000002	0	1.161120818283116	test	0.10000000000000002	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.2, 0.6, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q3	Asia | Urban | Upper to Post Secondary	Social Values, Norms, Stereotypes	Asia	Urban	Upper to Post Secondary	4	0.2166666666666667	0	1.248780543356486	test	0.2166666666666667	0	1.248780543356486	[0.15, 0.35, 0.4, 0.1]	[0.4, 0.4, 0.2, 0.0]	[0.15, 0.35, 0.4, 0.1]
Q3	Europe | Rural | Lower Secondary	Social Values, Norms, Stereotypes	Europe	Rural	Lower Secondary	4	0.15000000000000005	1	1.2056282324887189	test	0.15000000000000005	1	1.2056282324887189	[0.35, 0.4, 0.2, 0.05]	[0.2, 0.8, 0.0, 0.0]	[0.35, 0.4, 0.2, 0.05]
Q3	Europe | Urban | Tertiary	Social Values, Norms, Stereotypes	Europe	Urban	Tertiary	4	0.033333333333333395	1	1.161120818283116	test	0.033333333333333395	1	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.4, 0.4, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q3	North America | Urban | Tertiary	Social Values, Norms, Stereotypes	North America	Urban	Tertiary	4	0.11666666666666668	1	1.2056282324887189	test	0.11666666666666668	1	1.2056282324887189	[0.35, 0.4, 0.2, 0.05]	[0.4, 0.6, 0.0, 0.0]	[0.35, 0.4, 0.2, 0.05]
Q3	South America | Urban | Lower Secondary	Social Values, Norms, Stereotypes	South America	Urban	Lower Secondary	4	0.09999999999999999	1	1.305461684451695	test	0.09999999999999999	1	1.305461684451695	[0.35000000000000003, 0.30000000000000004, 0.25000000000000006, 0.10000000000000002]	[0.4, 0.4, 0.2, 0.0]	[0.35000000000000003, 0.30000000000000004, 0.25000000000000006, 0.10000000000000002]
Q46	Africa | Rural | Primary or No Education	Happiness and Wellbeing	Africa	Rural	Primary or No Education	4	0.10000000000000002	0	1.161120818283116	calibration	0.10000000000000002	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.2, 0.6, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q46	Asia | Urban | Upper to Post Secondary	Happiness and Wellbeing	Asia	Urban	Upper to Post Secondary	4	0.16666666666666674	0	1.161120818283116	calibration	0.16666666666666674	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.0, 0.8, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q46	Europe | Rural | Lower Secondary	Happiness and Wellbeing	Europe	Rural	Lower Secondary	4	0.10000000000000002	0	1.161120818283116	calibration	0.10000000000000002	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.2, 0.6, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q46	Europe | Urban | Tertiary	Happiness and Wellbeing	Europe	Urban	Tertiary	4	0.16666666666666674	0	1.161120818283116	calibration	0.16666666666666674	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.0, 0.8, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q46	North America | Urban | Tertiary	Happiness and Wellbeing	North America	Urban	Tertiary	4	0.10000000000000002	0	1.161120818283116	calibration	0.10000000000000002	0	1.161120818283116	[0.45, 0.35, 0.15, 0.05]	[0.2, 0.6, 0.2, 0.0]	[0.45, 0.35, 0.15, 0.05]
Q46	South America | Urban | Lower Secondary	Happiness and Wellbeing	South America	Urban	Lower Secondary	4	0.09000000000000001	1	1.1663867798260135	calibration	0.09000000000000001	1	1.1663867798260135	[0.42000000000000004, 0.38, 0.15, 0.05]	[0.4, 0.2, 0.4, 0.0]	[0.42000000000000004, 0.38, 0.15, 0.05]
Q47	Africa | Rural | Primary or No Education	Happiness and Wellbeing	Africa	Rural	Primary or No Education	5	0.08750000000000005	0	1.5444795210968603	dev	0.08750000000000005	0	1.5444795210968603	[0.15000000000000002, 0.25000000000000006, 0.30000000000000004, 0.20000000000000004, 0.10000000000000002]	[0.0, 0.4, 0.2, 0.4, 0.0]	[0.15000000000000002, 0.25000000000000006, 0.30000000000000004, 0.20000000000000004, 0.10000000000000002]
Q47	Asia | Urban | Upper to Post Secondary	Happiness and Wellbeing	Asia	Urban	Upper to Post Secondary	5	0.09999999999999998	1	1.4305622903362423	dev	0.09999999999999998	1	1.4305622903362423	[0.35000000000000003, 0.30000000000000004, 0.20000000000000004, 0.10000000000000002, 0.05000000000000001]	[0.4, 0.4, 0.2, 0.0, 0.0]	[0.35000000000000003, 0.30000000000000004, 0.20000000000000004, 0.10000000000000002, 0.05000000000000001]
Q47	Europe | Rural | Lower Secondary	Happiness and Wellbeing	Europe	Rural	Lower Secondary	5	0.10000000000000009	0	1.5134058386196787	dev	0.10000000000000009	0	1.5134058386196787	[0.15, 0.25, 0.35, 0.15, 0.1]	[0.2, 0.4, 0.2, 0.2, 0.0]	[0.15, 0.25, 0.35, 0.15, 0.1]
Q47	Europe | Urban | Tertiary	Happiness and Wellbeing	Europe	Urban	Tertiary	5	0.19999999999999993	1	1.4305622903362423	dev	0.19999999999999993	1	1.4305622903362423	[0.35000000000000003, 0.30000000000000004, 0.20000000000000004, 0.10000000000000002, 0.05000000000000001]	[0.6, 0.4, 0.0, 0.0, 0.0]	[0.35000000000000003, 0.30000000000000004, 0.20000000000000004, 0.10000000000000002, 0.05000000000000001]
Q47	North America | Urban | Tertiary	Happiness and Wellbeing	North America	Urban	Tertiary	5	0.07999999999999996	1	1.2668996953709246	dev	0.07999999999999996	1	1.2668996953709246	[0.42000000000000004, 0.33, 0.18, 0.05, 0.02]	[0.6, 0.2, 0.2, 0.0, 0.0]	[0.42000000000000004, 0.33, 0.18, 0.05, 0.02]
Q47	South America | Urban | Lower Secondary	Happiness and Wellbeing	South America	Urban	Lower Secondary	5	0.1875	1	1.4886936332683078	dev	0.1875	1	1.4886936332683078	[0.25, 0.3, 0.25, 0.15, 0.05]	[0.2, 0.8, 0.0, 0.0, 0.0]	[0.25, 0.3, 0.25, 0.15, 0.05]
Q48	Africa | Rural | Primary or No Education	Happiness and Wellbeing	Africa	Rural	Primary or No Education	10	0.36555555555555563	0	2.171089995273169	test	0.36555555555555563	0	2.171089995273169	[0.18, 0.15, 0.14, 0.13, 0.11000000000000001, 0.09, 0.08, 0.06, 0.04, 0.02]	[0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.0, 0.2, 0.2]	[0.18, 0.15, 0.14, 0.13, 0.11000000000000001, 0.09, 0.08, 0.06, 0.04, 0.02]
Q48	Asia | Urban | Upper to Post Secondary	Happiness and Wellbeing	Asia	Urban	Upper to Post Secondary	10	0.0866666666666667	0	2.1161267301605564	test	0.0866666666666667	0	2.1161267301605564	[0.02, 0.03, 0.05, 0.07, 0.1, 0.13, 0.18, 0.2, 0.15, 0.07]	[0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.2, 0.4, 0.0, 0.0]	[0.02, 0.03, 0.05, 0.07, 0.1, 0.13, 0.18, 0.2, 0.15, 0.07]
Q48	Europe | Rural | Lower Secondary	Happiness and Wellbeing	Europe	Rural	Lower Secondary	10	0.3012345679012346	0	2.2056305662386713	test	0.3012345679012346	0	2.2056305662386713	[0.08888888888888884, 0.11111111111111117, 0.13333333333333336, 0.15555555555555556, 0.14444444444444446, 0.12222222222222226, 0.09999999999999994, 0.07777777777777772, 0.04444444444444442, 0.02222222222222221]	[0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.4, 0.0]	[0.08888888888888884, 0.11111111111111117, 0.13333333333333336, 0.15555555555555556, 0.14444444444444446, 0.12222222222222226, 0.09999999999999994, 0.07777777777777772, 0.04444444444444442, 0.02222222222222221]
Q48	Europe | Urban | Tertiary	Happiness and Wellbeing	Europe	Urban	Tertiary	10	0.19666666666666668	0	2.093982939553786	test	0.19666666666666668	0	2.093982939553786	[0.02, 0.03, 0.04, 0.05, 0.08, 0.1, 0.15, 0.2, 0.18, 0.15]	[0.2, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.2, 0.0, 0.0]	[0.02, 0.03, 0.04, 0.05, 0.08, 0.1, 0.15, 0.2, 0.18, 0.15]
Q48	North America | Urban | Tertiary	Happiness and Wellbeing	North America	Urban	Tertiary	10	0.1611111111111111	0	2.093982939553786	test	0.1611111111111111	0	2.093982939553786	[0.02, 0.03, 0.04, 0.05, 0.08, 0.1, 0.15, 0.2, 0.18, 0.15]	[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.2, 0.0, 0.0]	[0.02, 0.03, 0.04, 0.05, 0.08, 0.1, 0.15, 0.2, 0.18, 0.15]
Q48	South America | Urban | Lower Secondary	Happiness and Wellbeing	South America	Urban	Lower Secondary	10	0.2222222222222222	0	2.2156450095916185	test	0.2222222222222222	0	2.2156450095916185	[0.05, 0.06, 0.08, 0.1, 0.13, 0.15, 0.18, 0.12, 0.08, 0.05]	[0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.6]	[0.05, 0.06, 0.08, 0.1, 0.13, 0.15, 0.18, 0.12, 0.08, 0.05]
Q57	Africa | Rural | Primary or No Education	Social Capital, Trust and Organizational Membership	Africa	Rural	Primary or No Education	2	0.35	1	0.6474466390346325	calibration	0.35	1	0.6474466390346325	[0.35, 0.65]	[0.0, 1.0]	[0.35, 0.65]
Q57	Asia | Urban | Upper to Post Secondary	Social Capital, Trust and Organizational Membership	Asia	Urban	Upper to Post Secondary	2	0.050000000000000044	1	0.6474466390346325	calibration	0.050000000000000044	1	0.6474466390346325	[0.35, 0.65]	[0.4, 0.6]	[0.35, 0.65]
Q57	Europe | Rural | Lower Secondary	Social Capital, Trust and Organizational Membership	Europe	Rural	Lower Secondary	2	0.050000000000000044	1	0.6474466390346325	calibration	0.050000000000000044	1	0.6474466390346325	[0.35, 0.65]	[0.4, 0.6]	[0.35, 0.65]
Q57	Europe | Urban | Tertiary	Social Capital, Trust and Organizational Membership	Europe	Urban	Tertiary	2	0.050000000000000044	1	0.6881388137135884	calibration	0.050000000000000044	1	0.6881388137135884	[0.45, 0.55]	[0.4, 0.6]	[0.45, 0.55]
